ISP_Name,Time,Text,Source
sprectranet,2020-04-28 22:34:47+00:00,"@kunleeko @drdammie @Gidi_Traffic @PlentyGadgets @DrJoeAbah @Omojuwa That's why i asked what part of Lagos do u live?

U would do well to find out from them bro. Cos if they reach ur area, it will be so worth the investment.

This is not the time to be seeking spectranet unless u don't have a choice.",Twitter for Android
sprectranet,2019-12-27 12:11:12,@Spectranet_NG sent you a DM.,Twitter for Android
sprectranet,2019-09-04 13:44:34,"@Spectranet_NG I credit your Lagos collection account. I've notify care@spectranet.com.ng 
I hope they load my Spectranet account soon",Twitter for iPhone
sprectranet,2019-01-28 20:37:55,"@Spectranet_NG , are we okay at home ? https://t.co/eyb0MZ3YcK",Twitter for iPhone
sprectranet,2019-04-20 16:04:14,"I don’t know what’s going on with you guys, but the service has been deteriorating steadily over the past few months. N18k for subscription shouldn’t get this poor service o!",Twitter for iPhone
tizeti,2019-06-29 08:52:53+00:00,@itueng @tizeti @netflix If uknow how much credit I and my wife have used to call this f**kers!!! &amp; all they tell you is ‘escalate!! It is the same cycle every payment period. And guess what they never give you back those period lost without activation. #SayNotoPoorInternetService @tizeti  @wifisupport1,Twitter for iPhone
tizeti,2020-08-26 18:20:50+00:00,"Are you living within Badore community, Lekki Ajah axis? If yes, take advantage of this Express Wi-Fi by Facebook: the internet at fast speeds and low prices.

WIFI: ExpressWi-Fi by Facebook
Powered by : Tizeti Inc
Retail Outlet: Gnosis Tutors office @ Badore. 
 0818 3986712 https://t.co/inBuUctbIo",Twitter for Android
sprectranet,2020-04-10 22:17:20+00:00,@HarryItie Is this because the spectranet isn’t good?,Twitter for iPhone
tizeti,2019-07-29 19:11:46+00:00,"It is not compulsory that you offer unlimited Internet under $30 per month @Tizeti @wifisupport1. 
Raise your prices if you need to. 
I’ve defended you severally against those calling you a scam, but your consistently inconsistent service is  becoming tiring. Do Better",Twitter for iPhone
sprectranet,2019-01-08 11:33:26,Thanks @Spectranet_NG for resolving the network problems in my area.  I noticed 4 bars the other day and thought it was a fluke. Nah! It’s reallllllll! What an amazing New Years surprise. 👏🏾👏🏾👏🏾👏🏾👏🏾,Twitter for iPhone
sprectranet,2020-06-23 09:50:31+00:00,Spectranet wants to frustrate me!!!!,Twitter for iPhone
tizeti,2020-01-24 09:33:38+00:00,Forgot my day time internet (Tizeti) doesn't work and didn't download episodes of sex education. Now I have to wait for swift till 5pm 🙄,Twitter for Android
sprectranet,2020-05-10 22:15:42+00:00,SPECTRANET and Airtel.. God will judge you guys 🤦🏽‍♀️,Twitter for iPhone
tizeti,2019-03-21 18:10:10+00:00,@tizeti how do you sleep at night dishing this kind of network? Apart from the first 3days we got your equipment installed..the service has been piss poor..I think choosing you guys was a terrible decision.,Twitter for Android
tizeti,2020-07-07 17:24:57+00:00,@Geezy_mr_magic https://t.co/FbbEffd7pt,Twitter for Android
sprectranet,2020-09-24 19:13:36+00:00,"need a case for my spectranet mifi seeing as i have to place it on the roof these days to get service, don’t want it to shatter if it falls",Twitter for iPhone
tizeti,2020-08-29 17:52:25+00:00,"Your service is ridiculous 💔, advertisement  sweet , service is poor ... don’t even tell me to send complain to one email , have being doing that and still no change https://t.co/BhsPUV30KB https://t.co/g2zXwWqhMk",Twitter for iPhone
sprectranet,2019-08-02 23:41:55,"@Didi__A @Ikay__ Good morning ma’am, how can I be of help to you . Here at spectranet we ensure you get the best deals.",Twitter for iPhone
tizeti,2020-11-04 15:15:45+00:00,"Open website - No
Upload IG - No
Send Wetransfer- No
Send Video to WhatsApp- No

Lol Tizeti pls DFKM",Twitter for iPhone
tizeti,2020-06-25 20:30:25+00:00,@arcsamuel @ConsumersNCC @wifisupport1 @tizeti @Jideofod I doubt there’s consumer protection in this country. If notC Tizeti would not be scamming people and remain in business,Twitter for iPhone
sprectranet,2020-07-04 08:25:56+00:00,Hi @Spectranet_NG @MTNNG is offering us 500% bonus. You people should do your own too nah.,Twitter for Android
sprectranet,2020-04-09 14:41:05+00:00,@AyoHolla_ Lol I Dey use Spectranet WiFi,Twitter for iPhone
tizeti,2020-07-05 10:30:04+00:00,@tizeti your network is shitty!,Twitter for iPhone
sprectranet,2020-04-12 16:05:40+00:00,Fucking spectranet gas be shit since the lockdown started.,Twitter for Android
sprectranet,2020-10-07 20:11:13+00:00,"@iFe_oluwa__ 20k internet isn't a big deal. I don't spend less than 12k on my own person sub in a month. Spectranet 10k sub doesn't last more than 2 weeks when used by myself and my brother too.
But you see that 150k for food ehn, na dere gan gan I lost",Twitter for Android
sprectranet,2020-03-31 14:32:46+00:00,@petrofisher @Spectranet_NG Thank you I just got their email...💃🏿💃🏿,Twitter for Android
sprectranet,2019-01-01 16:45:01,"How can NGN5000 be just 7gig?
Spectranet this is becoming unhealthy.

@Spectranet_NG",Twitter for iPhone
tizeti,2020-01-10 18:12:30+00:00,@tizeti I was convinced to switch to your network in December and my experience has been a little worse than terrible. I’ve called multiple times and sent multiple emails without any response. Pls pity me for trying you out!,Twitter for iPhone
sprectranet,2019-03-28 14:36:31,@Spectranet_NG my Evo mifi won’t come on 😭😭😭😭 I still have subscription on it; please help,Twitter for iPhone
sprectranet,2019-09-21 06:40:26,Spectranet expired last night and I’m patiently waiting for the unlucky and unfortunate customer personnel that will call me to inform and cajole me about it. I feel sorry already for the person cos mo ma soro ba aye e! I’ve been the one calling and no fix now it’s their turn.,Twitter for iPhone
sprectranet,2019-11-13 19:03:10,"EXACTLY!

It's actually quite annoying. If @Spectranet_NG spend all the energy chasing me when I don't renew to improve their service, they won't need to be chasing me.",Twitter for Android
sprectranet,2020-03-26 16:04:58+00:00,"@garneesol @herculean_me @Spectranet_NG Except you’re for me, please maintain Social Distance..",Twitter for iPhone
sprectranet,2019-09-20 12:03:36,Im not subscribing with Spectranet after this finishes. I’m tired of this torture,Twitter for iPhone
sprectranet,2019-10-09 19:09:54,"​​@Spectranet_NG how is it that i still have 20GB and you people are sending me messages to renew, that my data is exhausted? Bare in mind that your network has been shitty for some days now🙄",Twitter for Android
tizeti,2019-09-17 10:03:42+00:00,@tizeti how long will it take to connect my WiFi,Twitter for iPhone
tizeti,2020-06-08 07:43:19+00:00,@opeeee_ Tizeti,Twitter for iPhone
tizeti,2020-04-04 21:30:18+00:00,"@tizeti wehdone o, I think someone forgot to put the switch on before the lockdown. Please check. https://t.co/XWWCcjInBx",Twitter for iPhone
sprectranet,2019-04-20 22:56:12,So Spectranet and Smile have been hacked and MTN is also being annoying. Sad thing is I use all three. FML,Twitter for iPhone
tizeti,2020-06-08 04:33:44+00:00,"@mrflamez_ Tizeti dey block people
Tizeti dey delete statement 
Tizeti CEO dey talk okoto",Twitter for iPhone
sprectranet,2020-04-27 10:53:47+00:00,@Rockstarvique @KJOSVideos Spectranet no de allow me enjoy online fifa again jo.,Twitter for Android
sprectranet,2019-03-02 06:59:40,"@Spectranet_NG Hello, do you guys offer unlimited data package?",Twitter for iPhone
sprectranet,2020-03-31 10:22:50+00:00,@DrightSauce Spectranet is fucking me up. Since 9 o,Twitter for iPhone
sprectranet,2019-02-24 09:51:44,@Spectranet_NG Will your store at ozone open today?,Twitter for iPhone
tizeti,2019-06-29 08:59:37+00:00,"@tizeti @wifisupport1  please kindly activate our account ‘Laoye Abimbola’ Masha, Surulere. Paid 27/06/19. Support #649947 Paystack ref T217238200870816. It has not been activated since 27/6/19. Lost 2days already. #SayNotoPoorInternetService #SayNotoPoorCustomerService @lasgcopa",Twitter for iPhone
sprectranet,2020-03-20 03:39:21+00:00,@NgComCommission @ConsumersNCC @Spectranet_NG The most annoying part was that I called in their customer service and I was purposely kept waited for 15 minutes because I demanded to speak with their head of customer service and afterwards the very unprofessional agent who kept me,Twitter for iPhone
sprectranet,2020-04-16 06:44:50+00:00,Just look at Spectranet speed.. 1kb/s download speed,Twitter for Android
sprectranet,2020-04-02 19:28:57+00:00,@Oddy4real @Spectranet_NG They meant every word in the first mail,Twitter for iPhone
sprectranet,2019-01-13 07:37:46,"A little one for @Spectranet_NG @SPECTRANETLTE 
Go get yours too

Happy Sunday 
#HappySunday https://t.co/ZnXBtylYu1",Twitter for iPhone
sprectranet,2020-06-27 18:29:13+00:00,@jeffphilips1 @DrJoeAbah @Spectranet_NG @ntelng @ntelcare in this cheat of “unlimited” with a cap🙃,Twitter for iPhone
tizeti,2020-03-13 05:52:58+00:00,@tizeti I need a refund asap,Twitter for Android
sprectranet,2019-08-29 22:10:05,"The most useless internet provider is @Spectranet_NG
 
As a customer of over 5 years, you can take it to the bank. 

To download as low as 5mb or stream movies online, it turns to war.",Twitter for Android
sprectranet,2020-03-07 09:16:31+00:00,I need light to charge this MTN mifi and work or should I go to where I'll find spectranet network?,Twitter for Android
sprectranet,2019-07-02 10:33:39,https://t.co/O2jG5v6P3r https://t.co/91i03Va4pm,Twitter for Android
sprectranet,2020-06-14 19:44:28+00:00,"@Spectranet_NG you’ll be hearing from my lawyers, gear up",Twitter for iPhone
sprectranet,2020-04-29 20:47:18+00:00,@Aderoju__ @Spectranet_NG https://t.co/2vUFD8K9Sb,Twitter for iPhone
sprectranet,2020-07-22 18:48:11+00:00,@AwonAye1 Lol. @Spectranet_NG will always make you weep. I'm now using @AirtelNigeria,Twitter for Android
sprectranet,2020-03-18 20:01:20+00:00,"@Spectranet_NG Hello team, I have about 40gb that'll be expiring on 20th, I'm low on cash and might not be able to subscribe until 22nd, any hope that my balance will be rolled over by then?",Twitter for iPhone
sprectranet,2020-06-22 10:58:40+00:00,Spectranet is ripping me off!!!,Twitter for iPhone
sprectranet,2020-06-26 11:13:13+00:00,@Spectranet_NG hello pls reply your dm 🙏🏾,Twitter for Android
tizeti,2020-04-04 11:30:46+00:00,@tizeti I got debited twice please rectify.. been sending emails since morning,Twitter for iPhone
tizeti,2020-07-08 06:11:16+00:00,"Everything Tizeti is beginning to look like a scam in my eyes by the day. This self tailored investigation and shallow report coupled with terrible service and my swapped device that's still not working till date. You people should just refund my money, I nor do again. https://t.co/ni5WilcjmP",Twitter for Android
sprectranet,2019-05-16 13:26:06,I’m having a bad day because of spectranet 🤬🤬😡😡,Twitter for iPhone
sprectranet,2019-04-20 18:58:21,@Ein_Starn @Spectranet_NG My username was changed and the device became accessible to everyone even with the password I kept there before it stopped working totally,Twitter for iPhone
tizeti,2020-04-02 21:46:09+00:00,"@tizeti @wifisupport1 With all our pains, all our escalation for the entire month of March, you provided no solution whatsover.... really what has hit your network... when the service is restored we barely have 1mb/s... what on earth has gone wrong with your unlimited package",Twitter for Android
tizeti,2019-07-21 20:33:39+00:00,@wifisupport1 @tizeti https://t.co/480n4UCwbs,Twitter for Android
sprectranet,2020-04-20 15:16:12+00:00,"Spectranet must be competing with snail, that is the only explanation for this horrible network",Twitter for iPhone
tizeti,2020-04-06 21:05:14+00:00,"@tizeti @AirtelNigeria @GloWorld @9mobileng 2 days later and the good news is the orange light has gone blue!!🤸🏾‍♂️🤸🏾‍♂️🤸🏾‍♂️🤸🏾‍♂️

In other news, we are downloading at dial-up speeds....😥😥😥😥 https://t.co/uziOy2V43y",Twitter for Android
sprectranet,2019-11-09 18:56:55,"@yoruba_dev Blame spectranet.

Say NEPA took light.

Say your dog ate the HDMI cord.

Anything!!!",Twitter for Android
sprectranet,2019-06-16 19:46:45,@apaseayomi I use spectranet,Twitter for Android
sprectranet,2019-07-18 21:28:56,@oluwa_toomisin @Olubaba60 @dejokecarew @Modele_ @Spectranet_NG I guess I was unlucky,Twitter for iPhone
sprectranet,2019-05-25 10:02:40,@Spectranet_NG Pls kindly convert it or how do I go about it,Twitter for Android
sprectranet,2020-03-29 17:28:52+00:00,@Spectranet_NG you people are really unfortunate Abeg,Twitter for iPhone
tizeti,2020-07-19 18:38:22+00:00,"Tizeti get money to advertise but can't give Internet speed that we paid for
Lmfao.",Twitter for Android
sprectranet,2019-09-29 07:24:47,@Cohannnnn @gboukzi @Spectranet_NG Ah. That's fucked up.,Twitter for iPhone
sprectranet,2019-09-30 05:16:56,Spectranet is really starting to take the piss right now. They have become way so shitty lately,Twitter for iPhone
tizeti,2019-07-20 15:04:45+00:00,"I feel like I know the answer to this question but let me ask it anyways, is NTEL still trash? Tizeti nko?",Twitter for iPhone
sprectranet,2020-06-26 05:03:59+00:00,"@DrJoeAbah @Spectranet_NG After over one year of several heartbreaking relationship with Glo internet, I decided to try MTN.
For now I'm not looking back.
It finishes fast but works when it works.
Everything in Nigeria needs God and prayers to work.",Twitter for Android
sprectranet,2020-05-10 23:53:37+00:00,@kenethelion @IdentikalTwins @SmileComsNG @Spectranet_NG @Gidi_Traffic Both ISPs should be thrown out with the bath water.....,Twitter for iPhone
sprectranet,2020-07-05 00:29:05+00:00,"Them said make we no critic nollywood movie because we no use 2500 watch am for ozonu 

Biko is spectranet et Netflix free ? 

Blood don tsunami your brain 
Or better still your contaminated wigs have infested your blackbox",Twitter for iPhone
sprectranet,2020-05-28 17:04:25+00:00,@lintuse_b @MsFey_ @Spectranet_NG 😂 Quantity over quality,Twitter for Android
tizeti,2020-08-02 19:14:22+00:00,This Tizeti ad sounds somehow to my ears.,Twitter for iPhone
ipnx,2020-06-09 23:23:13,@kelonline Ipnx oh,Twitter for Android
sprectranet,2020-12-16 07:58:30+00:00,@Mikey_Fam @Spectranet_NG I've dumped their ass,Twitter for Android
sprectranet,2019-07-01 00:46:03,416kb/s average download speed. Spectranet is trash,Twitter for Android
tizeti,2020-07-08 07:04:29+00:00,@wifisupport1 @olamiday @Lumis0 Oya @ajepintos let us contribute our details tizeti is asking. 😁😁😁,Twitter for iPhone
sprectranet,2019-05-31 20:43:52,@Clinton_Vice_B Spectranet https://t.co/EP2RsAzjFf,Twitter for iPhone
tizeti,2020-08-29 09:51:05+00:00,"@tizeti When is your technical team coming to install the product I paid for two weeks ago. I was told it would be on August 28 but today is 29 and no call, no message. What's going on?",Twitter for Android
